VOG,AYAC02_W3D1,AYAC03_W1D7,AYAC03_W7D5,AYAC05_W7D7,EM09_W2D3,EM09_W8D5,UAB006_W7D7,UAB006_W9D7,UAB015_W1D5,UAB015_W3D1,UAB015_W9D4,UAB015_W10D7,UAB022_W2D1,UAB022_W4D1,UAB022_W6D1,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB028_W9D7,UAB035_W5D7,UAB035_W9D7,UAB039_W1D7,UAB039_W5D7,UAB039_W7D7,UAB048_W1D7,UAB048_W3D7,UAB048_W9D7,UAB060_W1D6,UAB060_W3D7,UAB060_W5D7,UAB060_W7D7,UAB071_W3D7,UAB071_W7D7,UAB071_W10D2,UAB077_W1D7,UAB077_W3D1,UAB077_W5D7,UAB077_W8D2,UAB077_W9D7,UAB079_W2D2,UAB079_W3D7,UAB079_W6D7,UAB079_W10D1,UAB082_W2D5,UAB082_W3D7,UAB082_W5D7,UAB082_W10D2,UAB088_W2D1,UAB088_W7D6,UAB110_W1D7,UAB110_W6D2,UAB110_W7D7,UAB116_W1D7,UAB116_W6D7,UAB117_W9D6,UAB122_W9D6,UAB129_W5D7
18985,34.27426916,732.154061,88.92899112,0,0,0,60.09871948,753.9024348,422.4470228,167.4533263,1976.337797,991.7907707,1340.113732,718.9192688,382.6142225,32.944631,2.549266855,0,1.281753427,942.7268107,4045.119668,0,1.326647104,0,61.14513427,0,0,0,374.4012227,1109.649272,249.100174,715.5468887,0,56.90279869,51.34509597,0,0,2.312716195,0,4.187052089,2.079883172,0,0,78.3436983,118.4518833,57.90555886,0,274.3990895,28.00623426,498.4700956,15.10962386,0,0,1447.611435,389.0600864,0,111.0897425,0
19003,1.98224764,0,0,3.652510341,0,0,2.291503858,0,346.45417,186.1725319,85.25577874,128.6992974,0,6.304343817,22.28247421,0.916032788,0,0.042293361,0,0,0,0.058968172,0,0.472653527,281.3681035,0,0,0,81.70452632,0.925118815,10.18717267,0,4.811231147,22.17545133,6.455699484,525.0904128,193.2689198,264.1480103,169.6905158,144.4184909,29.7938494,34.56875672,8.780207596,0.971743748,3.192462234,0.925749239,0,0,169.3146351,7.280674712,3.079654872,0,0,0.036744246,2.144817331,0,1.822417639,1.46770602
19685,0,6.481527406,65.85663151,2.351652839,0,0,20.24622832,174.5465097,205.1327866,147.5343311,85.65545912,73.20536105,0,18.15851773,0,11.47045879,0.932312321,34.00428128,31.25067143,222.506415,0,0,0,1.912842865,299.0656422,30.58462797,43.79610306,38.33992638,8.347761352,6.97495707,17.40979758,13.87531651,52.64434301,14.74067704,16.09474897,124.6960955,51.32638688,55.25996525,46.74523915,35.09137748,45.40632079,15.97040927,6.057918531,7.136070833,0.823332663,42.72672966,30.37916067,33.33505181,62.36284263,36.95174825,1.246345474,0,0,0.371762634,2.382783377,10.33241588,7.867070205,0
20060,81.77373524,0,0,7.472000126,0,0,0,2.361257054,5.862838834,0,21.68660612,24.43924361,0,0,0,0,0,0.105225412,0,0,0,0,125.9293111,611.8568248,158.8515145,207.7799089,218.6278836,79.46664749,3.688797698,0.887658017,1.056720424,0,0,19.06415786,8.738840091,1.701645756,18.63220498,10.1935477,46.89588684,81.68705467,5.541161646,7.640537111,3.287585143,8.006561283,0,6.760062919,0.195660257,0,0,3.237831304,311.0006022,270.3946118,39.65926583,0.14102545,0,54.39924785,26.47494013,0
20079,113.6631451,1.525613353,9.000925593,14.81536397,0,0,0,0,94.41251413,65.93220318,33.81900345,120.0860012,0,66.4976593,0,0,0,0,0,0,0,0,61.37004211,0,77.27219494,167.5225995,73.41248861,14.35334426,1.237482925,11.89709497,17.33609125,12.1084702,35.1962547,38.64942664,26.72548836,172.1278038,34.1822574,8.823378271,21.95264861,12.71760023,4.74994178,0,1.307502267,0,1.83170619,12.94612365,0,7.633188843,118.0291682,60.06838131,501.5567523,227.1491739,549.5488953,0.268800187,0.205101627,103.1318013,0,0
20208,0,1.0940361,6.491770279,0,0,0,118.499625,769.4959932,0,0,0,0,0,18.20809423,139.638181,75.19714794,0,0,0,0,0,0,0,0,0,13.92074832,14.79628032,16.42862034,46.83575083,11.23417455,5.617005889,3.497234199,170.8611212,25.6018218,29.92893103,0,1.767122765,4.531821231,28.71276198,5.602345694,0.78227335,68.08575481,0,3.776116525,10.39885072,23.74274519,932.6153976,156.3958173,0,2.438974564,21.54111536,14.49929844,2.982266597,1.534940103,0,0,0,0
20320,6.35485273,7.419740347,30.27482306,0.88491582,20.56598085,0,27.39281189,196.8752433,20.38348594,85.54424577,57.83491635,22.85063667,4.646468052,126.2969509,0,61.03152442,7.865696334,153.5260377,11.31426222,3.346999304,8.145054705,9.743445219,4.939809512,0,0,18.15669912,34.83161677,105.9378197,81.14741335,9.245533385,64.73074471,59.04186398,9.972750245,12.34701254,17.7824353,24.50536308,34.99378339,267.0865615,93.92929454,127.8807096,42.62444907,41.64645407,16.72328872,11.00636409,11.76109882,116.8599729,180.6817167,57.46430992,8.6189945,98.89761582,52.37282423,10.68763025,2.769455885,5.202108994,5.379780562,24.29019997,17.97019643,0
20412,0,0.033543983,0,2.681434512,0,0,0,0,2.627636848,7.925319066,6.930045474,1.857235316,0.194556544,0.13723342,0,91.54694166,52.02163461,126.544071,15.91560955,126.0271885,0,0.04749407,0,0,0.752722806,8.035438082,6.576068513,4.150834972,0,0,0,0,130.7209264,66.34236966,43.76701583,12.94205096,16.78450683,39.29653084,12.5785959,21.59849507,6.394519778,2.347909936,1.796500903,1.431536368,0,45.59185054,26.38895253,29.67573658,6.743913775,0.53842193,0,0.136917586,0,0,0.518460216,1.887056959,30.96264417,0
20477,1172.703652,634.935592,307.9872396,339.8151408,4399.763865,279.0936898,839.9024429,937.5298269,832.7030818,1034.200906,600.3826704,508.0948173,59.46537517,1037.273711,1574.566827,1065.81427,376.6687926,667.187913,901.3642671,1327.585414,805.6897677,654.9577037,2166.918686,1393.877378,633.4887052,1397.068979,1093.250824,570.5435172,586.3089183,396.3628712,433.1361073,396.3111186,695.7123908,1255.984459,766.0555917,303.9840445,418.1116744,513.2812162,606.6864348,603.1282915,662.523097,554.998603,226.9005081,600.4087533,613.5669775,661.1530441,576.5781467,434.5772153,406.0488534,469.7203257,1256.63617,1087.970745,537.3585513,937.6601984,1049.284832,723.5525715,888.5263816,950.0200392
20547,108.6912311,10.30482265,19.74659137,33.39132549,0,71.70150713,0.388934787,6.015053726,84.14766733,49.10277815,59.57617773,35.11584717,0,0.370703715,0,0,0,0.049569639,0,0,0,56.40406334,308.3699515,212.5691992,7.624298313,84.00394105,106.3260436,221.1502378,3.34814674,5.623820903,37.00784026,7.659843579,18.87266559,89.74927018,73.36831153,38.44203772,117.1868363,15.30907948,174.6018014,71.22761834,7.447829371,28.08237284,3.547998897,6.37996647,5.072237081,57.35625608,4.426318212,20.72086283,223.7160255,11.63301997,82.55603273,70.52677762,26.71830309,0.363799085,0.186342331,7.796421914,0,0.487743769
20991,36.44773731,94.45780024,57.66994941,5.640810913,0,0,1.883826567,53.12981018,36.41939823,65.9953542,47.91470521,91.3328458,0,35.66857134,91.75075311,0,0,0,0,0,0.580572913,0.212832146,67.55546853,21.74513144,0,82.26945158,78.7549525,84.81400566,67.19065689,43.44783289,35.34542962,20.09880097,40.51842566,31.42243325,10.89559577,149.7871225,37.91372758,17.66623761,22.42092685,7.930601026,105.9498555,237.8605588,324.3066758,95.49467773,20.46901273,51.90449954,2.102051994,4.842055931,35.62460894,20.30537401,53.42327324,7.856250572,7.573452301,0.809272163,75.53406981,27.5570159,49.8835752,229.1923222
21062,80.72775106,3.276713034,3.607246297,30.91564541,0,0,0.226394876,3.009477732,16.03244376,57.58904101,48.7687803,6.814714216,0,52.05174078,0,0,0,0,0,0,0,33.63287065,74.37209835,62.17638984,10.94938299,17.87188138,17.46196227,31.64277951,1.095356174,1.179851218,4.486638555,1.031925515,10.75870401,37.17302786,17.07856919,0,18.91412196,3.142328936,111.1190782,9.828900773,8.247121456,29.53206024,0.151412827,1.299619875,6.604418452,22.17605255,1.382427912,9.232847316,8.131911442,11.49087395,124.4058671,33.28052987,19.12757174,0,0.429752002,17.22116744,0,0
21642,0,236.1904718,264.0365268,9.396274419,0,0,7.389760962,12.42623063,255.7615864,76.89581652,37.9013407,137.6679341,0,31.78713065,489.4419092,29.76225762,1.931559886,173.2730548,23.79378045,0,0,0,0,18.82433568,573.2734661,48.82676804,60.49102782,30.29468767,10.63759361,113.4426946,114.8492528,111.6801389,313.7580654,95.21187838,103.803499,28.40439454,86.42589644,274.0972938,123.1945043,165.9844354,111.0641615,79.40978887,175.0550667,122.2154637,33.85310065,174.1286845,76.23262237,279.3369652,171.4731406,117.8812691,5.164344323,0.713726799,0,4.313209149,196.4076842,37.31699141,90.15359875,0.615307524
22022,114.7897041,96.2192511,134.1830001,37.72475357,0,0,173.1479881,245.9668774,78.35274322,127.9855457,150.8255701,125.5953875,0,8.082536584,443.3922672,20.33024508,0,7.262783548,0,0,0,0,164.9543533,29.95304331,0,33.45293548,37.044893,55.46400757,98.4133844,101.6082855,98.15419908,70.52332337,0,50.59864577,31.35831373,0,38.70310956,53.43893646,74.96367276,67.28475794,92.58958217,83.18831898,116.4438114,23.55844309,56.66433845,32.31444416,13.5431861,27.70762435,72.58154914,52.10923815,115.9103627,31.41030232,12.39625476,61.16757594,108.0591019,49.61921646,90.9176123,0
22156,82.73862339,7.178897275,0.950883322,20.86861014,0.667154677,188.7492618,0,7.800802494,65.3345207,37.58842661,51.92975778,17.48664738,0,99.24122828,0,0,0,0.120840044,0,0,0,0,38.06841527,54.2795721,0,66.31363249,70.13701002,105.2679299,0,0,11.96706049,4.20000519,60.0950267,55.58983082,24.95931067,34.15696381,67.36112871,12.89343414,117.9915344,30.3916602,10.07546479,17.97080448,1.835774361,2.389004438,0.694799537,33.8684491,3.110107166,19.6312398,40.00854685,6.623356795,189.3384717,67.21638865,16.18468071,0.076579785,0.117689894,27.51542285,0,0
22201,106.510912,6.090665688,1.717869399,20.39045466,0,0,0,5.833911095,67.53368475,8.213050826,24.74615323,9.505596431,0,0,0,0,0,0,0,0,4.527378443,0,78.19432429,0,88.51628746,98.94394126,95.88790338,117.8004553,0,3.567380334,17.63194519,1.228136705,93.01211597,98.67826885,36.79982734,29.71888363,56.6267438,14.5469068,127.7780661,45.85303171,13.59833477,14.5398205,0.685978302,0,0,30.00354733,0.662305375,20.5957872,75.93569802,2.569511231,74.07076013,29.62133758,13.83923714,0,2.367334971,32.83927838,0,0
22273,4.801444285,9.642475707,31.12449479,3.480101636,0,0,37.27708306,84.43679039,127.8807932,89.39138671,71.5751777,98.90656628,0,8.623524558,0,24.96189349,0,22.25200142,22.33701838,0,0,0,1005.954691,0,271.5293859,13.57823044,18.90344619,6.090169171,221.5360618,14.46300419,22.41767141,24.37048511,24.65241942,10.83573339,7.194301908,0,20.97098958,18.94540938,15.66635315,16.50745755,25.31857784,25.80818138,0.561974532,10.34628264,20.05717168,10.60813679,5.697099893,3.749489465,70.98190471,9.418407628,0,0,0,13.26269862,5.317587505,5.207022057,29.03251485,1.610328634
22407,0,74.33742499,47.57772794,2.883355097,0,0,62.65089444,33.15996908,142.3796845,283.1882798,132.729242,86.53059326,0,0.786960005,0,163.8864394,41.34024444,205.0798344,516.8080117,841.5701379,0,0,0,0,11.93569619,92.24200949,106.0116213,70.28715727,63.08827008,16.42544524,37.32689286,56.8555392,125.539787,55.83948057,58.19600628,232.7065167,79.51937038,139.9296037,88.61271476,124.8316522,203.0559302,87.31905042,123.5821177,175.7368648,46.19481432,176.4452356,103.8502045,82.52042628,54.42938916,24.38092116,0,0.175230376,0,37.00729405,16.09518612,185.0405707,181.9415127,36.83848377
22433,253.9409278,17.2524989,7.254747264,15.50101048,0,0,0,0,16.06251345,17.92193333,0.913031463,1.440446813,0,0,0,0,0,0,0,0,0,0,134.3851233,19.49931186,0,172.0488404,246.2887244,411.8345474,0,0,8.36956256,0,9.285952988,55.36073662,8.162004442,0,211.3049366,33.55195236,472.0900334,213.4053787,12.93836488,4.112857591,4.074875092,2.109961525,3.66979781,27.33726439,1.967126125,0,0,9.81225703,342.369281,159.1999378,98.3961267,0,0,41.35191487,0,0
22507,22.98380351,141.7897972,90.24048109,12.2739606,0,0,37.67458187,86.09120836,57.96364947,192.4877484,110.546474,149.6087607,0,35.10127724,7.496028316,10.27876451,0,11.34464168,138.3634968,0,0,0.129066883,0,49.13949974,53.33813487,67.64236464,56.35096732,240.1308411,79.39606152,146.3341659,102.4929467,309.9074431,26.81175624,52.02717611,72.4312328,19.9655249,228.6166471,257.8388881,208.0816655,59.04211222,166.5296257,114.7734856,98.76255745,78.42980371,96.90350951,79.58638128,46.35377883,95.60218144,78.44346733,234.2722832,236.3502372,38.99378105,28.34172549,99.73196296,93.60705997,39.12216406,102.7342635,168.1986783
22756,22.58546508,3.553482203,0,0,0,0,17.15480223,26.62763707,4.147830119,14.87567879,6.820562418,6.886707618,0,6.089264298,12.21725196,0,10.46261605,0,3.006016966,0,0,0,0,0,0,4.669761791,0,5.316814356,19.75553099,9.003388463,8.931803582,10.89971325,0,0,0,0,0,2.837446106,17.63312476,2.413913928,10.44893689,95.59564082,3.47888996,0,2.361844232,21.5309568,0,23.21112526,0,26.06218534,47.95462586,12.33444528,15.17507085,3.576002483,1.091433656,0,0,5.034334285
22851,0,29.61095076,30.2261555,0,0,0,14.77952192,31.19134815,17.02793417,2.529467649,6.958630483,7.465246821,10.39341538,12.97050275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6344273,13.77846493,19.13647958,75.98909402,86.10653674,56.25726677,2.163699822,3.203503143,13.37862174,1.769095953,25.8607265,3.557346841,295.1168968,373.0170346,44.95796256,81.47697579,0.207179319,11.5749888,16.99135056,50.32209545,1.67905156,47.63998656,0,0,0,32.47068166,23.84804631,0,38.60278983,1020.115105
22889,10.9492395,471.1628554,313.5585246,14.46152345,0,0,81.11353736,64.01391538,1129.405563,206.7585336,150.1424947,804.9089422,0,792.1066949,0,675.5619555,2473.617977,196.8892151,0,0,0,0,0,0,1272.676125,197.9028814,269.4601349,117.5359976,264.7188418,195.4964534,604.4252026,699.853852,4553.156123,329.0540524,430.4270003,3023.810881,427.5366911,1367.020373,315.8076759,594.8030509,605.985662,282.600643,1470.621823,550.8055616,174.2696847,618.6525651,259.312775,588.839993,422.5442219,595.0968953,0,0,0,62.14397443,85.54768032,39.63904178,118.1123648,932.8560958
23083,0,31.21469094,94.23637507,0,0,379.2523957,74.12638673,59.08029118,8.011112525,10.43875926,77.71050082,76.21238514,1.042083864,0.476211695,0,0,0,0.605603251,0,0,0,0,0,1.321006013,0,7.43308689,6.628121269,16.28330192,288.7980361,9.921087201,30.61387914,33.4216578,0,9.242951304,0.705057858,165.6298468,117.271209,114.665764,75.23156395,59.20776748,15.74784367,5.447637231,19.08340957,2.096043573,8.993149481,54.84636785,34.05804911,25.61326708,9.786640721,38.4199035,0,0,0,124.8925774,5.05417739,1.786049782,21.48914098,3.587940969
2337,320.4155764,1239.019691,149.831146,58.34349161,1129.217017,1213.087638,713.1616954,402.84345,1267.548702,1372.509388,460.2336447,1087.080107,365.2562135,2045.873822,1432.821268,989.0555513,1295.263092,1613.011744,883.3678595,384.9526186,1574.983597,798.8923376,566.1288848,762.8762712,1084.163231,868.1356857,986.0724036,540.3952102,1097.293018,307.2254319,969.2943446,866.6855974,2438.499215,588.1235736,1109.698509,1509.932265,461.6675535,1898.77362,924.0545453,1592.383241,984.7525197,1881.018283,1008.842574,1184.335868,197.3193556,1417.121399,1770.903203,708.9413659,568.6268199,886.9275599,1079.380877,756.6971924,432.0104054,1144.293832,919.3850205,676.6975028,1057.095885,714.675104
23416,49.41335988,17.77511618,1.825505327,92.75037795,0,0,0,1.86860611,34.43010865,90.81993368,21.82579974,57.08718157,0,0,0,0,482.0670011,5.921335587,0,0,0,0,677.0056395,308.5989234,36.75237666,171.328868,261.6898126,142.1548259,10.39764789,3.790900405,21.4363286,1.966865549,0,14.92539731,14.95700433,13.22080662,60.45862872,60.13394554,301.1552097,244.6946435,7.919194272,6.468215886,4.943685732,9.291234082,14.10792503,24.44689511,0.707123032,0,6.236477224,15.08863362,266.6950245,159.9892855,150.9520205,0.401516068,0,139.6804329,7.467801604,0
23419,0,5.7208018,26.68711398,0,0,270.8364183,53.88869349,345.2977795,130.0918733,151.6006677,121.1205749,43.74926086,0,213.7544962,0,3.670866689,191.0900387,0.254226639,1.392493154,3.367583556,0,0,0,0,0,2.875775957,8.030875834,12.36032007,4.074819475,18.05162023,6.120628763,6.715265906,8.569022794,1.287896524,0.654943451,0,2.429793801,10.20423911,14.29450004,5.461441955,73.90859433,47.4415099,6.177587686,0,1.132988008,18.99028173,8.027781243,8.973402383,19.82145059,8.408330745,0,0,0,24.67729358,2.028581189,3.31820033,0,0
23528,7.033365651,7.105127949,8.532173287,1.41379129,2.738113987,1.383045653,2.413445216,53.18767385,3.470892329,151.9815593,26.32695519,1.583440073,0,0,0,0,0,0.475305814,0,0,0,1.827555792,2.186894836,2.683293463,0,3.714583243,22.11563893,8.212579318,45.83165597,71.58516572,29.24245824,13.10392243,0,17.3030583,1.855673111,23.37070437,3.812572025,30.01872369,3.9127367,1.421484653,1.343434743,23.92084839,7.975044618,2.758335118,2.933748626,13.28157224,2.938980103,4.973812555,13.9740708,12.74022007,0,1.114439485,1.659773374,2.373358791,1.65664037,12.91189317,0,0
23562,1.189785203,780.7399936,139.5614869,0,12.13831367,0,6.07889171,25.14240866,0,0,15.021438,15.7763691,0.819397893,36.91069596,0,0,4.421071935,0,0,0,196.4722512,2127.979491,1.230428743,3.400613653,0,0,0,0,13303.29286,20.90621865,55.64499152,43.95943176,0,1.982902839,0.783915662,0,0.727867747,0,0.768248174,2.48332162,0.3858069,6.816548271,0.480636113,2.844691094,1880.419052,0.889045525,0,17.51052304,6.836138495,53.43592132,0,0,0,305.6658718,53.45739564,0,0,624.5459352
23714,97.17876429,1.898790377,0,22.76192408,0,0,0,13.74329655,0.930354419,5.806761803,65.23805237,6.757984111,0,0,0,0,0,0,0,0,0,0,11.11841861,61.38974203,1.468377666,39.99252239,50.01659491,61.8503162,2.549100773,2.356026887,4.207129911,8.52298522,0,7.63911209,0,0,33.1996125,4.083800937,46.71954084,11.68605061,6.944117115,7.135902687,0,2.440554574,3.586912969,1.257403951,1.318420981,6.738713784,0,2.557504169,205.4878127,31.93983012,23.08170823,0,0,18.97886544,0,0
23836,4.94191207,0.232152909,0.15497375,7.277114656,0,0,0.32703623,0,0.190623682,0.744416947,0.731396481,0.246163166,0,0,0,0,0,0,0,0,0,0.041026792,0,0,0,2.003029739,1.440773299,10.07253511,0,0,0.638528937,25.26878204,0,1.043470205,4.358857691,0,0,0.43950229,0.472717813,0.143807638,0.485542089,0,0.404143387,2.929704023,0.152431082,5.295810896,3.901965073,11.40802114,1.588311327,16.06983258,0,0,0,0,0.468155372,2.016336201,8.791032493,0
23883,0,21.74857773,27.24101822,0,0,0,30.19245193,10.22679898,173.8175603,111.6218544,132.495645,116.7556817,0,0,0,0,0,3.338401589,0,0,0,0.204048597,0,0,233.9837749,7.333848878,15.97083609,19.99961215,164.0578812,1.585502371,7.100502974,15.63957059,56.62022231,6.658542026,9.364730217,4.976511172,3.394579851,14.38234213,8.500496936,7.825230833,23.38721799,22.72418487,16.47987369,18.37502237,3.731864788,18.01652931,30.77241558,25.44464863,81.88007574,8.621829867,0,0,0,97.7002862,7.84733934,5.014169388,0,0
23892,5131.543579,113.1646455,125.8029563,910.5896511,0,136.257972,3.059455175,20.57847111,165.1070591,348.6025313,743.7106506,1153.282272,5.337159249,30.16512935,0,0,0,0,0,0,0,786.8089939,747.9458925,2103.428618,508.1963511,2494.687325,1788.025221,3207.747703,61.65738971,44.44713849,261.037679,23.5471461,44.53708663,660.4329235,144.2767475,355.2452816,2238.891649,509.5596987,6619.902735,2037.158852,202.3766069,132.9061364,70.26471377,30.56438541,208.9304457,287.7435225,12.26691541,215.3046255,1155.613125,144.1518359,2163.76159,1664.21087,1383.806978,3.698998747,17.51855294,360.7327595,121.4635553,331.6781894
24018,128.2725099,203.3737398,209.1311878,108.8698944,5.806121224,123.0316096,212.8050214,496.2996533,191.891749,281.2979919,413.4438951,242.2367753,267.6796207,274.7286858,287.3281045,338.417119,253.2467555,551.942581,202.4890264,0.915361227,216.5825996,48.82677074,347.9227223,54.31684445,27.48556617,279.2320381,384.1529478,477.8555968,230.0162023,157.6371752,226.4126221,190.0083236,347.2559418,223.2717409,228.329296,181.0911808,248.1553706,286.3194267,339.9210254,241.7801642,287.5256935,271.3001685,283.1928699,192.8004711,196.8383059,320.3460674,428.3450337,269.1130689,396.7205471,246.5764756,253.6015678,70.99433967,57.70578996,133.9501217,254.7671902,114.0003695,103.2225014,321.0283665
24187,151.13663,213.4263773,63.77317741,53.9615217,1492.771299,3.272956668,108.0982109,221.4305118,444.2166256,494.770683,282.1990534,377.5061875,33.96065025,174.1063381,13.3568221,62.26936553,5.991606588,225.7493579,293.5854835,0,108.7756748,0.275891453,317.1304777,203.4190623,190.685967,315.8072202,312.6572801,285.3359022,182.6171443,64.27629854,204.5905596,162.1775945,90.13709083,165.300818,98.79049375,568.1041289,104.9151726,334.4271184,238.5656951,346.1209771,153.2821422,208.9258457,80.54489509,175.0277722,40.71184062,258.3368313,162.7235092,129.2222772,373.3335715,128.5965575,268.5129546,125.0119988,49.11762802,416.414605,234.815715,83.09320487,168.7976544,0
