VOG,AYAC02_W1D7,AYAC02_W3D1,AYAC02_W5D6,AYAC02_W9D3,AYAC03_W1D7,AYAC03_W4D7,AYAC03_W7D5,AYAC03_W8D6,AYAC03_W9D7,AYAC05_W7D7,AYAC10_W2D7,AYAC10_W5D4,EM09_W2D3,EM09_W8D5,EM10_W1D7,EM10_W3D2,EM10_W4D7,EM10_W6D5,EM10_W8D7,EM11_W7D7,UAB006_W2D2,UAB006_W7D7,UAB007_W1D7,UAB007_W6D3,UAB007_W7D7,UAB007_W9D7,UAB010_W7D5,UAB015_W1D5,UAB015_W3D1,UAB015_W9D4,UAB015_W10D7,UAB021_W3D7,UAB021_W5D7,UAB022_W2D1,UAB022_W4D1,UAB022_W6D1,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB035_W3D6,UAB035_W5D7,UAB035_W7D4,UAB035_W9D7,UAB038_W2D2,UAB038_W3D7,UAB038_W5D7,UAB039_W5D7,UAB039_W7D7,UAB044_W3D7,UAB044_W5D7,UAB060_W7D7,UAB060_W10D2,UAB071_W7D7,UAB077_W5D7,UAB079_W2D2,UAB079_W6D7,UAB082_W2D5,UAB082_W5D7,UAB088_W4D1,UAB088_W6D1,UAB088_W7D6,UAB088_W10D1,UAB106_W1D7,UAB106_W3D7,UAB106_W5D4,UAB106_W7D7,UAB117_W1D6,UAB117_W5D6,UAB117_W8D1,UAB117_W9D6,UAB119_W1D7,UAB119_W5D7,UAB129_W5D7
singleton_41479,0.154794227,0.799969785,0,0.797019245,3.725164559,0.563001394,0,0,0.78366351,5.28912931,0,1077.035588,0,1.612289153,56.17280929,66.76138219,85.0837998,44.834988,61.78239596,64.56124052,8.086450077,10.87497408,206.8291291,13.02202324,186.3470619,11.78755776,107.3533398,0,0,0.137690616,0,324.2214196,579.6023789,0,21.49181794,1.482151983,10.5639044,135.1110133,0.888399104,12.60030755,14.66925718,0,0,0,149.4476953,36.10440201,27.55512993,30.7907555,23.7584655,81.35793629,339.724826,1.568265313,0,0,291.8864608,72.29770866,17.43259414,41.60146824,139.8883608,231.920083,174.0026086,196.4613045,188.9893668,0,0,0,0,1.89797594,0,1.104190401,0.742661015,0,0,32.4358397
singleton_41772,79.18874492,171.3957436,124.8988281,192.9811563,59.30528056,121.0265746,211.8004658,218.8760372,122.6986534,542.4278457,389.6643836,138.0699913,0,0,115.2721077,88.69264005,119.4893244,101.7065223,110.7126587,90.97346132,112.4982222,127.3167697,44.01417549,282.961924,92.21534641,182.3527652,216.6534217,60.42661758,89.52719901,337.3206384,97.14018626,90.65619533,270.8719294,124.0425097,33.30421667,172.0742302,183.6386041,1.641539511,0.827333977,481.2889093,0,0.486062446,22.35319848,30.82031706,10.45447792,128.0559276,187.6295236,25.0488293,98.65390431,4.22878357,109.9269343,126.5739632,174.6696005,277.1709876,141.9077583,79.7407125,61.96638828,12.25172582,9.199856966,38.72686766,207.8335634,35.86650128,75.09289251,13.51165116,39.32942969,18.93351195,22.60904241,40.73704457,100.3881018,46.23508265,61.28113544,30.59303015,113.1324653,262.9727137
singleton_42890,227.7937766,63.04004321,112.4511409,77.34709487,77.46649026,13.99506305,200.2060565,343.5586506,247.4476902,46.52736746,0,2.924002916,0,0,414.0844321,139.3699364,159.8767669,206.3646155,146.9884896,0,1.312735402,4.943170037,0,0,0,0,132.1912891,39.68126768,43.67707001,31.76272167,35.65820887,5.3083205,16.61431881,0,34.87535911,7.07390719,0,0,0,0,0,26.46761912,0,163.3491425,10.04609988,0,63.6353807,0,95.76638325,1.204028655,0,9.979870174,5.574975017,35.4261276,17.07223617,26.34515285,21.7519,2.121286988,7.943626497,0,0,3.585060301,0.501108169,107.2876215,241.8759926,119.8865175,120.8924339,6.039014355,77.17335328,39.30541397,11.70765194,293.4773694,288.5960777,0
singleton_43290,3453.661101,4276.522533,7252.749359,7990.984252,697.3693156,6355.796169,1213.577203,3278.294593,24734.69187,2262.729116,2664.343787,2825.640184,12583.75965,0,5392.440544,6870.499033,5115.434485,4242.579467,10681.02852,2328.872496,5229.859567,702.4827979,13189.10389,6452.335309,7533.866112,75695.05328,671.3004088,1058.99584,2780.551441,769.3912165,1373.309556,843.9754591,228.036972,1738.387565,3427.029223,16963.55165,38993.1358,35042.18456,21289.13262,7763.667759,28944.24183,10744.21715,48230.53142,1940.657438,31302.56565,46211.23111,18432.95199,46403.09959,1673.164752,20510.42623,5785.682981,938.2317699,1020.373777,829.3180799,1343.722837,2171.916591,1393.418607,495.3218292,1183.506444,3752.577569,3206.37579,2948.567359,1502.054619,11092.86463,5828.059631,8676.027051,6241.295905,4171.303147,3463.74858,3923.449872,2799.215587,6205.449504,15811.3113,4037.197439
singleton_4358,58.04783497,54.74459895,50.29408168,74.91980899,51.08797109,44.7586108,44.13479486,36.42549548,73.73900458,55.83284095,0.829411086,11.02766814,0,0,112.3456186,47.54713073,70.82119752,27.78236436,24.29171477,5.803257575,41.91751672,26.41065134,3.252030332,0,1.362684182,0.970740051,45.78706593,18.57132621,85.46360904,63.3376834,34.48266352,3.789086885,0,0,104.3642679,0,0,0,0.888399104,0,0,0.587180794,0,125.2842964,0,0.69099334,62.22126113,0,104.2765568,0,0,65.86714315,23.02806007,42.90634827,43.99759151,48.46773765,114.1664008,0,0.483206773,97.90103905,67.54811067,103.6594578,102.3692403,84.28548522,56.48572287,78.56157964,55.35339555,71.58080689,103.7088216,79.56305275,80.40993349,42.95911395,55.81638425,73.13963854
singleton_43797,2550.998179,3738.290068,2756.096927,3530.245585,5971.053426,5635.168312,4845.490437,4175.743439,4186.312456,5430.846375,4116.458223,3226.163327,5366.497768,9303.575569,3448.114446,3914.302003,3914.386176,2627.861499,3601.690958,2780.560828,3160.806112,2639.993708,4315.780667,3212.969922,6485.225472,1582.440178,1946.569896,2784.399452,4258.498815,4026.899758,4627.811256,5691.941747,3668.594368,2840.846465,4270.581337,3694.953784,1000.637565,1484.497954,2476.366551,3343.860928,1384.15248,4761.955249,2287.120816,6116.89777,2986.486096,1583.184878,1923.280637,1426.992255,2762.029384,2327.345873,3838.61119,2605.159076,2272.21701,4730.52322,6377.763572,2778.148438,4857.034255,6999.088398,5640.833679,7114.739986,5161.241981,7935.39499,4614.881384,5960.211864,3727.438788,4325.942956,4844.008127,5684.765178,6169.4636,3898.071334,3819.181993,11225.22519,4646.572467,4695.148107
singleton_45098,0,0,0,0,20.51539902,40.69520944,7.260718309,108.220675,218.2143224,19.28238725,41.23014531,102.5519863,0,0,190.1013648,72.0239443,165.3159864,171.831355,228.6314949,0,208.2721303,59.89116161,40.24976672,8.406839772,20.21808596,2.110304459,84.38842568,60.44079665,96.23297817,23.32758409,33.23329165,43.89046132,14.12618411,0,99.42301863,0,0,0,4.506372267,138.7859962,0,334.9767148,0,371.552513,0,0,0,0,21.75862936,3.838931945,0.871975646,4.772981388,10.15730438,130.0335486,18.50729371,29.50210118,4.161233043,25.97193112,31.86363504,90.52594568,45.34879552,51.12607733,37.3870269,190.2845781,76.04877223,115.1224436,72.90378565,25.30634587,76.92909313,84.41900119,68.35612448,49.99078478,48.2980648,0
singleton_45528,109.9924559,271.3014234,322.250409,194.0568595,359.5593618,463.7224752,414.6252297,380.0921268,425.8921264,340.1239135,952.9514104,468.696925,5.857387212,0,277.2187552,221.1841071,271.634316,400.4624053,208.2762069,177.5504663,82.68851206,108.5008856,496.3327575,1058.882555,212.712818,221.2487622,780.7682598,688.158695,463.203999,827.7065008,1241.967694,214.0803678,184.3838768,1.129556573,416.5301202,318.1369702,202.346544,356.4447157,1355.327036,119.1791103,2.563381741,383.8756025,156.6791266,310.683327,735.0281466,582.869485,334.8842246,295.2491602,816.5654855,1413.535152,595.0545384,704.391569,652.4196981,312.4981088,753.5849128,388.1855418,187.9125237,710.4690105,1910.68288,188.6206772,285.564813,193.7409246,286.7852374,247.8210078,416.7179572,294.4463135,376.7559791,88.25370962,35.01107334,58.80031464,76.87089961,58.28885027,218.7876039,1627.162302
singleton_45584,44.47109135,27.86931774,58.14781216,39.13143097,77.99563295,116.9987271,70.16173282,32.25174079,69.73154012,115.163484,245.6135469,50.92638411,0,0,52.73645316,12.77030052,23.74823464,37.25604416,9.146446876,103.6727786,66.74530222,40.78115281,147.0188713,210.6213607,131.4895605,51.63797772,86.85785124,62.37039831,78.92183747,71.28357937,94.07900299,75.24369365,193.4747681,0,114.4200507,0,35.67634379,0,0.863721351,0,0,292.856421,0,33.83958153,0,0,0,0,65.83938848,323.0141321,0,134.1738101,261.8468425,66.26797988,127.2830053,243.853305,232.2921654,47.44611896,234.813884,15.2026112,59.71624571,47.60163399,43.1788206,43.84897483,110.60321,75.0364986,85.20835195,36.90508773,31.98308192,44.89394497,52.97085949,3.685218109,19.95070924,6.183302775
singleton_47021,134.2691708,262.3719341,187.8725443,226.9639483,535.1555554,881.7799701,577.7369007,63.55086446,62.15952268,95.03462289,215.2554389,59.12707172,0,0,224.2898073,346.1198301,404.7244479,566.6216269,397.677867,148.6621728,77.86587794,116.6167434,106.1684115,43.7257879,72.65716085,38.0034403,172.575748,248.086845,211.5912764,304.1615005,365.1493965,116.5724793,145.1690835,1.400329709,212.233074,3.531936639,25.17355941,304.9547324,20.64110259,0,0,179.3358419,3.574926423,90.9117851,0,4.116556067,59.30877656,5.060256222,188.3432277,0,68.61520703,158.8285721,87.08483772,694.3594546,612.450127,250.2447731,30.95249089,250.3804679,626.9762096,121.3058678,104.1542833,94.70661424,76.93609682,50.724423,106.9286303,112.1683601,122.649405,9.045672566,42.51800691,35.77785728,47.05913895,31.61446684,66.50462804,166.7123676
singleton_48260,28.80260625,35.39972791,34.04762977,19.60718269,20.11350832,44.38357633,27.47706338,40.1495078,42.62995964,25.45389527,29.98213878,41.92627823,0,0,70.58076566,48.16655372,58.80815923,23.91052445,69.1485515,164.8273477,121.3521125,47.25228355,110.5482515,181.6199698,121.9014604,21.95795387,29.78143743,14.70340068,38.47131476,23.6493531,12.91722779,28.78629167,13.49434201,0,9.843664599,0,0,0,0,0,0,4.027097245,0,69.0359239,7.531900227,0,34.19187512,454.0084516,25.22868772,0,197.0302798,22.44673675,32.2437624,21.62062116,72.47791511,49.86137867,11.92532281,6.679681966,27.88087643,65.38030874,71.2380156,57.36096481,71.85218736,147.9804502,117.3532172,88.12023524,76.01357497,92.17007761,162.1062689,177.6758771,219.4506137,21.47552022,27.90294721,0
singleton_48412,51.65154504,91.56959839,15.77632586,68.22154363,95.34877161,102.3028957,112.4847033,60.39460391,157.761345,143.618817,103.81117,77.32699939,0,0,5.598840304,17.63879646,36.62696744,47.25533477,43.18656411,39.99136049,53.15150013,164.5332866,107.5697494,458.561685,123.8065654,65.99020451,274.176085,85.94181289,78.60113279,94.08620959,72.53866005,87.29756127,235.6803773,0,111.499106,0,6.452998595,9.206229877,0,5.22292541,1414.273933,2070.324434,128.4102457,146.1593183,0,470.6631319,20.63295706,0,87.67482519,0,11.22273319,36.40325701,68.26971627,73.27876362,56.04647067,191.0248313,33.7210802,92.07924285,358.6913145,90.00329403,33.62651044,61.81907088,82.71140853,77.82679134,91.13865121,51.29692206,71.85223966,59.79115915,93.8342672,106.0391484,124.6886915,23.82980414,190.5344418,0
singleton_48443,35.7724677,58.48270412,73.36453558,27.80655,35.06970682,47.93006541,34.67978873,42.67097447,98.01218598,62.44554028,62.45997864,69.60310242,1.362980943,3.365374591,44.88016077,116.3377648,76.6510338,48.96372628,110.9558955,118.9698704,100.2901887,62.07652937,80.48688489,199.7996169,66.69025727,21.75119348,57.33266676,56.24682351,71.23108757,59.36973019,109.3787149,61.01277285,37.02293832,135.1004996,86.38841068,133.030638,0,346.5931488,366.6372959,14.67128462,0,388.1187925,21.91974322,107.3143108,0,7.005598078,8.481705457,0,89.71377887,0,0,47.23167525,30.15388891,33.03825256,76.47780005,60.94168504,9.581028582,14.63168431,51.24702007,34.97086281,96.95874057,28.34450231,77.86335075,114.1376429,119.1634949,74.59495703,72.53866869,45.76163502,92.77466465,75.10742041,80.22665893,20.34522969,50.91064052,0
singleton_48518,929.7155815,450.4225914,657.5779585,304.9190456,499.3933478,1486.658136,474.5346689,95.57184458,503.9240869,162.9388996,216.6621832,611.4350651,9.503755736,0,508.1917672,1208.895311,593.5527941,1522.613949,1164.300652,530.9118811,612.6029224,282.1032881,557.1597313,214.9630119,233.039233,102.2641004,327.5768272,76.38174275,95.70710489,47.14199509,115.9095472,72.66849356,112.5898832,26.06554309,193.7583143,3011.850227,55.48939881,27.12115823,0,61.54605669,0,781.9000223,0,192.0068347,0,0,32.0347087,47.09545395,115.1406535,0,0,145.6468182,156.8247569,401.262277,365.9205631,332.5558633,125.0841932,54.70820145,126.5906061,266.9324604,85.36948174,120.9691634,62.43510103,214.212889,210.7434391,216.1097108,295.4680989,418.6822173,1199.502435,635.6929818,543.9139643,197.9071586,263.9656611,353.5135004
singleton_49042,1499.012188,1101.200684,1805.547586,576.9641751,406.1337946,576.7331351,773.8863173,706.2992417,1564.268821,632.5983536,1291.196283,1876.4967,0,0,736.4902681,757.6615953,718.7679803,1648.062004,864.9535434,4210.900314,3668.487108,1570.24016,2680.624807,743.7856289,729.9500328,3241.798239,736.8821163,2070.684688,2250.524649,1712.804098,1997.261102,650.5863561,1477.908944,1793.873588,846.0018245,3264.349367,1814.98455,3.611386923,1126.966766,0,7153.783644,181.1190189,25.61303992,3454.887364,2012.487,212.3540508,0,797.6074594,965.0205741,10112.19618,2060.329578,974.6195166,1459.827605,515.5650122,875.7640762,2849.351308,93.37400974,154.8022114,885.486233,410.9057838,575.4995655,307.7905429,568.9655489,1233.678939,933.7462099,1228.105789,915.2140369,207.3885905,327.4729115,702.8665643,519.1710968,1005.255593,1743.361098,879.5371167
singleton_50293,182.8456325,269.5411237,194.3207292,206.8091675,202.8710736,405.0672636,233.1727823,106.787788,212.6632373,300.7462134,310.0227178,207.7676606,0,0,237.5925262,224.963911,282.0303083,261.1125723,257.5324695,263.4174308,182.3074743,150.7636158,206.7725721,146.1760711,224.84289,38.00959802,225.3424765,49.76714646,84.99169732,96.16791552,52.17376915,257.9431347,109.3770255,216.8641043,205.6636157,29.38527409,0,1.103603954,719.2170138,1.252204477,0,110.7644234,35.48281009,692.7619541,373.3904451,171.486521,3.71008762,0,58.40311501,1.316205238,265.778177,57.82126024,68.9535863,230.0932623,229.179395,321.9943614,90.83377271,188.4820144,311.2131739,151.1081255,350.9276951,159.1855843,218.4607521,299.8071521,372.9297136,366.6495296,333.0492633,59.414899,46.93321144,70.08141779,79.7494642,177.1102089,217.555421,161.045465
singleton_50490,95.09922228,82.29432762,90.619967,61.30917266,85.69243015,112.4559194,56.2772159,30.68814638,83.74387108,85.17144469,59.47012824,130.0699319,0,0,264.7565566,145.4081553,252.5485249,152.6924641,226.8234817,211.2980963,233.9188698,60.54930625,143.4228762,347.253953,135.2201996,64.57377043,22.91925866,72.9922984,161.4647831,90.52275376,67.19698532,26.44965357,13.09129882,0,156.4163488,0,11.40502499,0,0,113.2335331,0,186.0911439,155.4045397,29.17744941,0,92.84115643,0,0,62.46870651,0,0,35.38649937,51.34461554,88.01302209,25.31443664,88.65039194,140.2320293,33.36869905,97.632548,228.1917025,79.80797389,91.18922611,83.99527411,143.0334743,179.7580637,176.1112117,102.5892891,321.4740201,157.8364199,254.8446278,235.2971681,119.2228804,185.2127381,0
singleton_50635,0.89059692,0.460256589,0,0,27.55601181,27.26314968,13.72574146,57.38262987,166.6090093,103.4966099,0.433814018,0,0,0,0,0,0,1.469827496,0,0,0,5.958889908,0,0,0,1.329780892,51.07720502,0,0.524768875,0,0,0.216917671,0,0,1.978424884,0,4.265166879,0,1.703779104,0,0,52.17597375,0,50.58342178,0,0,0,0,21.13450762,0,0,24.06105686,76.80591805,44.78866249,0,0,0,124.7897923,85.87400735,195.2525955,20.32067793,57.36096481,1.208151203,409.8749313,297.6510502,635.0859793,222.5576322,0,4.277282374,2.117625426,1.683241652,179.3136263,207.7934692,2.439439999
singleton_50913,3.095884532,7.599712957,13.59299505,0,7.982495484,8.445020906,11.92832294,0,10.8220199,3.111252535,3.016040314,0,0,0,0,5.427754649,6.557518289,3.832050257,9.126944857,0,8.25147967,0,9.756090996,0,17.03355227,108.8615629,0,0.677785628,4.560491411,2.753812322,8.62066588,2.262141424,0,0,6.017709023,0,0,0,0,36.00087872,0,0,0,3.767948765,0,8.637416748,44.44375795,0,1.184960873,0,0,0,0,5.431183325,10.73111988,12.11693441,0,0,11.27482471,14.44720194,9.933545686,8.194423544,26.77349362,8.590819558,18.47663832,23.20384209,16.99446355,0,0,3.220555335,4.726024638,0,0,19.07990571
singleton_50922,522.4451179,309.4222753,404.199249,153.9901333,72.89675121,155.8345367,162.0451418,116.8364949,241.8724969,306.2369047,215.2200843,323.2008398,0,0,372.1660993,406.037012,378.3564326,620.2137189,421.8794482,274.8335191,87.18544557,71.5227406,58.41382785,53.60695673,137.4254142,220.7321582,530.666002,31.45948387,70.42087114,75.54798332,48.47091382,182.0383618,151.5042764,180.0612635,87.20000999,21.25350013,111.6186125,607.0342316,0,86.03983594,0,51.55373512,134.7342553,144.6750139,0,307.166096,181.1292777,4.807925386,218.6588176,0,56.76067886,246.1880642,200.2440006,415.2293365,300.4713567,163.3880967,51.07885519,118.3437994,94.21012558,223.3303315,411.5861571,241.1943534,349.9274816,282.3263887,257.7764959,235.4991916,290.2342885,119.0967113,159.9081038,215.0740673,164.4299893,322.3125531,292.4010362,101.7594971
singleton_51009,32.0073513,41.75339958,41.56895881,19.00707216,19.03641208,34.6319194,21.2510603,18.61423116,48.60074835,21.47325397,13.87741195,15.46967474,0,0,23.33909805,32.58828242,22.26139475,27.52318261,34.35231781,21.98027418,62.96920758,31.81856144,51.64145962,21.58870677,32.44908776,5.096871611,24.07998493,48.79513206,42.70959611,27.77542568,51.39575349,12.50297805,18.55654044,0,9.695867844,3.326673789,0,0,0,508.725844,18.70737844,0,12.62686938,16.51781147,0,9.887159211,0,0,31.58312546,0,91.1537828,27.7196394,20.22504535,23.00906122,21.37621876,23.34351292,1.918003206,5.386963669,60.73492747,11.63542186,12.63424916,18.85210066,30.31152101,39.01926906,21.77207081,17.63926005,20.43422471,15.06209363,38.79555115,31.39234699,25.8936901,34.74001199,46.05855119,2.676539879
singleton_51088,2.842123504,5.507988683,0,10.97534697,9.770923433,21.32021671,13.68823943,0,4.796191975,6.751093429,5.883750777,0,0,0,0,1.993142691,4.515012593,10.55384333,3.222628701,0,6.060103102,0,11.94188187,0,3.127471893,0,5.442652994,2.177803001,5.442684831,3.792135001,7.914053923,8.826059982,0,8.092069218,8.681285147,0,0,0,95.83059188,0,0,1.796837402,0,48.64360086,0,9.515318122,0,0,3.807415263,0,0,0,0,4.986004364,0,0,0,4.89634767,5.175329373,7.801767684,9.11932063,5.642062112,7.229101461,7.010359129,9.692662727,4.564690247,0,0,0,2.111839564,1.549516275,0,0,0
singleton_51141,131.4471036,243.1292465,179.3172639,141.0015325,86.70741844,169.199046,159.7018213,88.08037129,184.5908599,64.34481487,448.0678425,326.7584662,0,0,104.142894,174.5010418,177.0223034,128.4723245,205.4126661,186.3198766,193.9162087,200.8731562,126.7124954,23.27010251,235.8655382,188.4538096,289.5304593,17.08315851,30.27995545,46.79332888,22.02909627,158.9427854,102.3872876,161.9718337,66.01642722,217.5364408,188.4658139,18.94147088,58.21023771,127.9032779,0,39.24309706,212.9758234,90.42195301,0,145.4858988,79.2083449,307.9572469,75.88186256,0,145.6757067,104.126945,140.826826,221.5855013,148.126285,158.0809415,19.11180979,161.2204586,186.3072438,127.7006966,143.9150197,107.0260747,165.2453049,179.7088064,220.912568,209.7154319,211.4630909,69.16804674,106.6784919,149.5087966,150.6134654,123.078236,112.5854938,126.6834301
singleton_51287,192.8782074,259.3736429,182.6252074,238.3273682,164.3501476,322.9787189,219.8255692,75.0164132,128.6250823,260.8239685,298.082116,183.5603359,0,0,208.7737415,172.0471461,259.6276031,287.0376498,220.704224,182.8457376,111.8417117,119.1398434,119.0892127,735.4263655,124.146026,99.25868548,185.981755,116.1646858,257.3937479,283.7069832,180.6496226,171.3944349,209.0135394,0,199.3126555,0,146.7543406,0,2.640676742,58.49824313,3576.229561,0,0,265.0443961,0,0,68.69438596,0,153.7782343,0,171.4293013,122.1315747,146.420454,108.4852924,218.8145973,244.4310676,117.8574284,127.143907,83.01718064,228.8601342,161.0176436,83.78841569,242.3022907,144.6435417,261.4189337,424.0079283,496.1950376,98.96876665,151.1488064,105.6469787,120.408271,114.9224704,162.9807748,0.756174607
singleton_51469,214.5976546,208.2210785,228.3623168,283.0390293,165.3609634,112.8474501,224.0197234,145.7019819,194.7053404,306.351447,51.6993447,120.497447,0,0,193.8594662,25.20596305,169.2799355,202.0331667,192.7446366,0,374.1744147,178.2434776,306.4840293,443.0375268,111.4409771,30.68485625,361.9006843,71.28321044,90.56913479,109.2658996,103.0274703,106.5965178,87.16889217,5.618396026,355.5438619,0,3.037631046,0,0,0,0,0,0,570.0355075,0,0,77.70069682,0,235.6511456,0,0,55.6925438,154.5297605,110.5312041,150.9685353,113.6430532,172.741918,228.7430324,183.0371543,630.7519857,170.9538984,216.5726183,336.0015831,250.3211162,366.2880885,146.2407999,118.0493468,146.6533605,664.0846019,206.7020491,179.7272589,426.2628868,235.4378331,0
singleton_51661,0,0,0,0.799875944,23.36572752,100.0084196,12.86890754,0,0,17.99640111,36.47354846,138.3399229,0,0,46.26122629,250.5716125,129.4816067,121.5268124,126.8260328,0,221.7666493,96.66643629,282.3088697,104.5495773,30.59934193,12.24732968,30.66463025,107.2018788,75.6093515,39.93521381,106.6305303,24.46193791,32.02441379,0,67.72618757,0,0,0,29.64514573,0,0,0,130.9845353,0,0,0,16.94916074,0,49.11429223,0,0.646949673,0,0,0,177.6981142,10.1336369,0,1.60579144,10.58782822,3.070373089,7.643014841,16.03639876,8.851114907,87.70094327,85.29716903,37.6473328,45.31856946,117.0078357,229.9844141,371.8298511,324.5203585,2.536064075,0,0
singleton_52073,122.525584,310.3575085,204.9405407,111.5826942,189.1237391,190.6084526,186.2653505,0,3.616908509,0.456897225,0.812010854,0,0,0,0,1.169054848,0,1.031705838,1.134117408,0,0,0,68.29263697,35.05929334,148.1263911,58.24440306,1.473380914,1.277365222,2.210084299,1.482822019,0,192.6082914,156.2029973,50.62730485,19.44182915,15.96163674,0,0,0,6.461696181,0,4.215656983,0,6.340298403,0,0,0,0,0,0,2.314089215,156.2233523,110.519285,0,0,234.8821132,252.1547177,109.1320567,196.008491,139.5691228,31.20152171,62.87644219,0,3.340874272,0,2.37988124,0,0,0,1.981880206,2.726552676,0,0,0
singleton_52601,49.39987318,132.092039,91.71177383,67.2184905,81.8638573,160.2993848,128.3660006,37.74207966,62.44130138,255.3721533,112.4292618,115.3254933,0,0,26.3272911,28.56437627,60.17115577,101.4800779,70.10576365,138.9985067,38.97084374,61.84322611,121.5554085,97.44409942,335.8113525,285.8420102,103.0774921,80.98803306,111.078186,211.3468011,115.7454224,90.16405131,152.6649053,2323.762794,109.7398118,22.00013545,306.8556326,6.422177228,0.599401805,0,647.8252457,0,0,47.12659775,504.1608998,143.8265173,0,0,61.24106216,0,136.2803384,64.54450975,133.0778202,163.7992542,204.1757171,290.4949866,325.6390465,279.9649009,96.39295917,94.49350623,84.89391655,44.78301831,101.1586458,47.20695598,83.34522154,66.49904303,34.39843224,40.2462368,64.70549094,35.69772178,41.45236068,36.65682013,105.2243672,1359.837906
singleton_52799,2.047671659,5.879043039,0,3.514415567,15.83928238,3.413473017,5.259732948,5.736298501,13.32845025,5.612280879,11.30421409,0,0,0,7.563087864,0,16.62614873,0,9.906411377,19.19187544,72.76895457,68.50377375,17.20759357,7.829992499,8.63748635,2.140214286,6.03274075,10.75917973,28.75623245,17.30348215,20.90681174,4.488658573,0,0,1.137204855,0,0,0,0,0,0,0,0,2.596027693,0,0,0,0,0,0,0,31.11833535,13.24448508,2.39485249,4.731832389,10.68580043,15.07218267,24.6937849,11.00849026,11.99137836,28.47094984,13.54983421,8.3333894,6.523911965,10.47494456,9.257175846,4.282069555,15.54248014,9.834381521,20.21933953,14.58741463,30.64244349,21.71642555,0
singleton_53037,62.27353943,57.67138496,74.37086947,28.21631349,24.83443039,13.58968881,67.18250849,71.17625554,53.08494583,85.93168966,96.3399544,41.40657002,0,0,40.02133995,8.384945113,20.04942373,3.699910593,4.519088523,149.4172065,44.61489697,34.99991659,113.0360888,72.38993065,83.32735457,23.20849777,59.00297821,29.44861694,90.70660157,86.41273148,63.81274514,48.77904955,33.61057598,0,21.02739704,28.62086587,25.0517273,0,107.2205815,7.724326469,0,28.97658478,0,122.1768215,0,0,74.37943859,13.66850819,143.7752525,0,0,50.47290663,25.77853801,68.17071484,65.62018134,85.79346664,52.80461241,34.33071355,20.7353098,38.2914345,12.78801284,117.3592154,9.123624602,56.21884983,39.07702818,35.20582938,37.505023,108.2064444,28.71187249,62.09131971,51.06279494,65.06316109,89.81946891,4.093772872
singleton_53581,8.596836385,4.566218717,0,0,6.773026471,4.559845999,15.18150192,15.05185764,32.29643557,28.79837057,4.536523448,0,0,0,0,0,0,0,0.649852399,0,14.51169317,0,4.515215668,8.21825659,3.153318768,0,3.16594246,7.371618896,7.59830635,7.965572832,6.982026911,4.711236685,0,20.39736456,16.71033249,0,0,0,0,0,0,16.30518568,0,17.00247955,0,0,0,0,2.193646574,0,0,7.2580874,0,2.513605506,4.966468705,5.607837414,3.163912727,0,8.199872514,75.90926524,66.66148014,16.11795705,4.373307661,50.80337737,72.07415941,28.1258692,21.34841702,2.509720251,0,3.619797732,3.124644389,17.54285645,22.7932731,0
singleton_5421,390.8609903,275.1819325,250.5413908,178.2112095,149.5425773,283.8094076,160.989452,189.9890951,397.3568647,187.0495605,309.2417738,557.2013614,11.50934448,0,261.2904029,355.3422109,404.8677839,518.9257697,433.32532,274.7153586,449.4503804,198.722548,310.510407,96.57929596,407.6288366,501.7119803,289.5599824,185.4109404,243.1693391,215.9266223,174.5219697,245.3284237,184.6566656,70.4320509,201.2252629,7.464074733,16.79984796,1.597843855,517.1888885,10.87796335,2.686325709,1453.870911,2546.009875,45.49323752,0,217.1409287,1147.736069,0,289.539648,60.98101967,145.0051587,135.8411106,123.027609,133.4742607,229.1364303,90.31038886,25.47632604,147.7270363,208.1381309,199.4361944,189.0946898,208.3977498,217.3151112,373.3126561,420.0444396,344.4407255,361.8964899,59.53363381,143.7659227,157.3052064,133.892698,302.8772063,221.5648262,389.4680033
singleton_54646,7.832960863,10.43494724,9.171177383,10.75495848,21.54312034,2.848922715,8.048025113,8.777227827,13.84786926,5.534144706,6.61348599,0,0,576.5390611,0,0,6.636524534,9.695548842,0,14.68294085,7.794168749,0,4.388281894,19.96805316,6.895510318,1.871306123,2.461552049,2.74380688,7.077003538,7.431975423,0,4.006443245,0,0,0,0,11.25387405,0,0,0,0,0,0,4.448903361,0,0,0,0,0,0,210.2196709,0,0,0,0,0,4.612451084,12.59482202,4.890285415,14.33457315,17.87240348,8.293151539,7.43813572,8.37231143,14.24704642,4.4730298,4.914061749,14.6349952,26.33363004,15.72769192,15.03217475,17.04968378,16.61437377,4.291063131
